"Item Code","Item Group","Default Unit of Measure","Item Name","Maintain Stock","Brand","Has Serial No","Allow Purchase","Allow Sales","Barcode","Company (Item Defaults)","Default Warehouse (Item Defaults)","Standard Selling Rate"
"SDSQXCD-512G-GN6MA","Memory/Storage","Nos","SanDisk 512GB Extreme PRO® microSD™ UHS-I Card with Adapter C10, U3, V30, A2, 200MB/s Read 140MB/s Write SDSQXCD-512G-GN6MA",1,"Sandisk",0,1,1,"","ZEROSOFT SOLUTIONS PTE LTD","Zerosoft Warehouse - ZSPL",95.48







