"Item Code","Item Group","Default Unit of Measure","Item Name","Maintain Stock","Brand","Has Serial No","Allow Purchase","Allow Sales","Barcode","Company (Item Defaults)","Default Warehouse (Item Defaults)","Standard Selling Rate"
"SDSQXAO-512G-GNCZN","Memory/Storage","Nos","SanDisk 512GB microSDXC-Card, Licensed for Nintendo -Switch - SDSQXAO-512G-GNCZN",1,"Sandisk",0,1,1,"","ZEROSOFT SOLUTIONS PTE LTD","Zerosoft Warehouse - ZSPL",80.75







