Item Code,Item Group,Default Unit of Measure,Item Name,Maintain Stock,Brand,Has Serial No,Allow Purchase,Allow Sales,Barcode,Company (Item Defaults),Default Warehouse (Item Defaults),Standard Selling Rate
JBL-GO4-SQUAD,Bluetooth Speaker,Nos,JBL GO4 SQUAD,1,JBL,1,1,1,"JBLGO4SQUAD",ZEROSOFT SOLUTIONS PTE LTD,Zerosoft Warehouse - ZSPL,63
